id,sales
362,11.268584975291164
363,11.696941352288892
364,12.218413429800963
365,13.752780396937126
366,13.796941643491087
367,8.696065115968667
368,10.560030702122829
369,10.94778761728562
370,11.553857007905787
371,12.498616419081591
372,13.419046361860381
373,14.035942018902167
374,9.000889216255406
375,10.592744816044444
376,11.004524103593276
377,11.610954125202385
378,12.570434716754669
379,13.428601130370046
380,13.85271184548905
381,8.840676067884957
382,10.781472250921682
383,11.125963860726687
384,11.618261129398952
385,12.535006742654506
386,12.873107658127516
387,13.616477204426314
388,10.121103641002653
389,11.350316212031027
390,11.667342354486111
391,13.451991682299612
392,13.623056257404144
393,15.056785299467709
394,15.449368836392505
395,10.979317518699926
396,12.170869541431053
397,12.655220180960649
398,13.62030497791246
399,14.075369682979455
400,14.733751096702825
401,15.700459348557764
402,10.825169235284783
403,12.031235121306956
404,12.62478058019575
405,13.580181467568991
406,14.052682456089453
407,14.713181879685592
408,15.431965676642328
409,10.736406789471713
410,12.041103682237338
411,12.672407431984102
412,13.592857410561376
413,14.113712881862682
414,14.764068148484318
415,15.69642750787909
416,11.04569977993062
417,12.318880598750436
418,12.793172207967936
419,16.880342018699828
420,16.761090430510507
421,19.020332852743298
422,19.631087574389582
423,13.016592482474765
424,15.011130072037506
425,15.160962060877825
426,16.0955381777978
427,16.51444709520378
428,17.934807401754213
429,19.112763123178777
430,12.801381946882115
431,14.801486991006858
432,15.11810023215768
433,16.067841728292755
434,16.49614990686392
435,17.945575341707737
436,18.752713400446527
437,12.69318817503724
438,14.928404403359632
439,15.307706031951675
440,16.267675341704972
441,16.687175297005535
442,18.117162424335337
443,19.114613364872604
444,13.069730598170953
445,15.503690810104157
446,15.651393421381513
447,16.528892394772726
448,16.990283983523252
449,18.126980039022836
450,9.11270682363802
451,10.520046901408234
452,10.500007982828441
453,10.915922317878286
454,12.045339848935294
455,12.529089163624993
456,13.556827019777435
457,9.006757284532299
458,10.050532511560709
459,10.660898269773996
460,10.920538558296183
461,11.752215119352664
462,12.49862920328035
463,13.25372233840021
464,9.043226765327676
465,9.859197461798296
466,10.662941659066968
467,10.830246431732162
468,11.861648750361896
469,12.412734182688153
470,13.559869445314884
471,9.25815562985588
472,9.831612780348419
473,10.517813931330952
474,10.975094249092127
475,12.013919251643081
476,12.53493920049904
477,13.338483412247808
478,9.785219533273528
479,10.911639231349174
480,11.27061793417788
481,12.846203085424142
482,14.091243536486019
483,14.657641829381298
484,15.093811984325793
485,10.54500795096729
486,11.740939712043186
487,12.380274049962916
488,12.972628998919683
489,14.159948303756474
490,14.455965701321471
491,15.382509054313264
492,10.242839115486808
493,11.55576063052729
494,12.354709822049836
495,12.947853520338583
496,14.284222590823912
497,14.42337710486453
498,15.41090837843231
499,10.266409882318477
500,11.544548131076448
501,12.298624179018123
502,12.880360853979191
503,14.33239689915926
504,14.484242245750094
505,15.347783240761583
506,10.423640370046208
507,11.925199841282762
508,12.459207334796245
509,15.440831376557746
510,17.8408052175618
511,18.93384542599483
512,19.44569339772313
513,12.504567606478298
514,14.701422488506756
515,14.949113833266908
516,15.471554376209912
517,16.70614893276458
518,17.845642177758243
519,18.78351977003032
520,12.117989607846495
521,14.434245570073054
522,14.911892526230943
523,15.435376828891588
524,16.846708561690512
525,17.97863776466457
526,18.74760009307738
527,12.177687466571967
528,14.527161274204099
529,14.956248088949565
530,15.486472025820294
531,17.03515349164344
532,18.02302348620209
533,18.787578154216952
534,12.482313607032918
535,15.154523205949317
536,15.37777174473247
537,15.865584322634113
538,17.528229174233008
539,18.12629696215993
540,8.52718907303868
541,9.44474579941953
542,10.210289792589203
543,10.151919340353965
544,10.92227930892935
545,11.779138650940377
546,11.983451125053616
547,8.73135584268726
548,9.106435626431189
549,10.244227917837065
550,10.208987575217693
551,11.193334645954142
552,11.678915925541407
553,12.050206488655721
554,8.905173160196071
555,9.409941960459395
556,10.017629483261116
557,10.093926210198184
558,11.248959576200274
559,12.020477925556566
560,12.26191338973778
561,8.457759674630802
562,9.342667636125931
563,10.187700099580056
564,10.125119235146345
565,11.326778457292304
566,11.924517796135639
567,12.691621520410589
568,9.120281693843411
569,9.890701236443626
570,10.522197190858481
571,12.15685361401215
572,12.383187805102356
573,13.663811547519598
574,14.082354047651888
575,9.594153255398455
576,10.722956099081154
577,11.843649030030008
578,11.932250557868816
579,13.318972893453873
580,13.83268152874746
581,14.536856983060469
582,9.516989794364743
583,10.557507428076153
584,11.779278757553078
585,11.95375933834032
586,12.754152663284538
587,13.72963899266931
588,14.658190636974341
589,9.671839413012457
590,10.62390296433683
591,11.889706287161259
592,11.948561174703942
593,12.954500503654804
594,13.818562418923698
595,14.804616438104205
596,9.587055311562857
597,10.655478839035913
598,12.080277093363183
599,14.724735409374848
600,15.439332609692148
601,17.182759665839647
602,17.90655638077789
603,11.203796438555111
604,12.66677468442697
605,14.601013087262329
606,14.583908791505245
607,15.611854105344204
608,16.42132661988978
609,17.01582131768963
610,11.1339260509075
611,12.439958158854948
612,14.516242094967359
613,14.60320963272887
614,15.18014705598431
615,16.24871201790644
616,17.083569028055045
617,10.9078087730943
618,12.524199013692149
619,14.705531706910238
620,14.635401192926771
621,15.203574503503305
622,16.5789835159922
623,17.28483396948615
624,11.155490779033885
625,12.835365386232768
626,15.072610128319571
627,14.924295995397761
628,15.329156542366484
629,15.916756459121586
630,15.739911729724916
631,18.156309030623113
632,17.91030204247909
633,18.97793482498989
634,20.60508642369847
635,21.57225238211684
636,23.410099012290303
637,15.430221559641375
638,17.930661295170765
639,17.51256674907323
640,18.733064289810105
641,20.631299681981346
642,21.526874290241892
643,23.152386338214136
644,15.372726276318193
645,17.93107105599591
646,17.604790708479406
647,18.65472323746611
648,20.57063981546637
649,21.526874290241892
650,22.97627029804565
651,15.393951503415522
652,18.043100030677802
653,17.631479428523072
654,18.747612064477533
655,20.705638067968977
656,21.440585930667197
657,23.450242273840676
658,15.787021923529302
659,18.927379433917576
660,17.54811339682017
661,21.407060951530184
662,22.556983428158023
663,24.254066912169858
664,26.20992001231833
665,16.816323807858574
666,20.362166723857552
667,19.869756550683192
668,20.92591791952548
669,23.151628606186268
670,23.930446754526926
671,26.416669599312403
672,16.563494463999717
673,20.421002269356578
674,20.010500585595164
675,21.32848258617788
676,23.13084806279654
677,24.106052625075694
678,26.1337076984387
679,16.59830027020628
680,20.414303406975264
681,19.928761957745664
682,21.37975089566685
683,23.23390398346895
684,23.79212795908868
685,26.334804431542704
686,16.963061752333694
687,21.01170395302332
688,19.637922262034756
689,25.30137839635886
690,27.224634051888955
691,28.93761743916772
692,30.86118362129871
693,20.8025775293814
694,24.74623798550857
695,24.177567239605047
696,25.494681500087136
697,28.217332504028498
698,28.928261568882967
699,31.34945734465188
700,20.412984472857985
701,24.618862931255943
702,24.152685761193933
703,25.68662512342705
704,28.060075096532294
705,29.04560460821564
706,31.4264124302558
707,20.513057686804146
708,24.806472938205882
709,24.188230432284968
710,25.965624252240907
711,28.21402173516557
712,28.811007342054424
713,31.332723916697695
714,20.786848331268175
715,24.854431028577245
716,24.472793876201752
717,26.10455015674229
718,28.372580738345107
719,28.729835501375412
720,12.822919964632783
721,15.82203233454468
722,15.806082117543685
723,15.930811384409733
724,17.230066825003817
725,18.23624549057032
726,19.427774534918406
727,13.038625406331732
728,16.03619621166101
729,15.283232594817349
730,16.3143502222381
731,16.86185909397439
732,18.389268197834763
733,19.54603791279228
734,12.604923879110022
735,15.727378736313586
736,15.18596228757271
737,15.900166395823945
738,17.563277342707806
739,18.322885303042376
740,19.505316125902482
741,12.873308962810533
742,15.685451760080209
743,15.143817557902953
744,15.944005189490358
745,17.11000180221283
746,18.150691517165953
747,19.634032954921523
748,13.376536459637896
749,16.775908100548616
750,15.792995371730804
751,17.544473397426156
752,19.211044288800164
753,21.172400911095846
754,21.60136900949763
755,14.685005091778105
756,17.438846220650856
757,17.507196731743353
758,17.625255514074233
759,20.235501700906507
760,20.445445248191646
761,22.030197711037427
762,14.130896929767836
763,17.556684939951648
764,17.504397068268005
765,17.230593789433144
766,19.8581658308554
767,20.444024294767615
768,22.081826926096983
769,14.842986241368859
770,17.64374155475844
771,17.585358254463884
772,17.56814894076135
773,19.769672855363314
774,20.28190955026522
775,22.20346103956878
776,14.626726333534162
777,17.866901007682046
778,17.397269835411233
779,21.876359511197954
780,23.561164762052034
781,25.37112549643723
782,26.739308323239165
783,17.793953130359412
784,21.738470029803757
785,21.370817447122537
786,21.858083743763355
787,24.534060261662297
788,25.20301641645558
789,27.064432437934006
790,17.238391621720634
791,21.59565075998339
792,21.303612437460306
793,21.554891305918204
794,23.939788042293223
795,25.06606380297999
796,27.03947532669433
797,18.01651250166715
798,21.697538413619696
799,21.461375706931264
800,21.8148933030631
801,24.083611998878656
802,25.034037931513282
803,27.407532862208303
804,18.054280711368495
805,21.88038464032953
806,21.557744864696822
807,21.970060928455364
808,24.739849070230743
809,25.027065373658967
810,14.151136455081188
811,16.529949786953857
812,16.55884358903065
813,17.465594683680408
814,18.38502773770519
815,19.16552113977574
816,20.875563841356083
817,13.660810008102967
818,16.25655289443459
819,16.038123831498407
820,17.279314532683884
821,18.23219858293174
822,19.115049606305508
823,20.86430743287472
824,13.577496002008678
825,16.4949311511449
826,16.028434400042116
827,17.29319009892708
828,18.146643515642864
829,19.531967239771664
830,20.798165847378296
831,13.602558442496925
832,16.2284359381795
833,16.036515204681415
834,17.378689898715347
835,18.238618059004487
836,19.581072917397417
837,20.44528122818905
838,14.260458969573637
839,17.365550868310184
840,16.168860564986925
841,20.320341163468505
842,20.030237228058574
843,22.145136544963677
844,23.89605091120973
845,15.30861021406805
846,18.596037843878765
847,17.965887546087632
848,19.834347775922488
849,20.341550167450762
850,22.011029781206176
851,23.70761387023864
852,15.01334612370756
853,18.50422871452176
854,17.991727357747443
855,19.876926724151005
856,20.77874911702299
857,22.08577638518945
858,23.679329869152014
859,15.105803792521467
860,18.820570641346265
861,18.03418561676467
862,19.777068358216734
863,20.365962311193325
864,21.831393083641984
865,23.60662178806558
866,15.547041588838027
867,19.217454011726634
868,17.90968571259094
869,23.60445549400174
870,24.242078439011873
871,26.769970425746045
872,28.331528935103908
873,18.835545998870312
874,22.51570009155324
875,21.969818774249347
876,23.532398198649897
877,24.911578420321586
878,26.84203784614768
879,28.837886095483174
880,18.3984242316157
881,22.254633126163913
882,21.900814282289595
883,23.47533941469485
884,25.070204020374153
885,26.806320257953647
886,28.671630326235874
887,18.51289726801832
888,22.56237786399465
889,21.947849044378174
890,23.51162992635967
891,24.975934208874328
892,26.755885139449365
893,28.707035628350024
894,19.15587190786984
895,23.057534209899845
896,22.100825514905754
897,23.556605003073145
898,25.488429537915327
899,26.393169360366514
900,30.3881848327379
901,35.50857920702754
902,35.90125999592689
903,37.402600959944806
904,40.99616283387096
905,44.871274868791026
906,45.638005989024144
907,30.64835858056781
908,35.46495826295222
909,35.91020299895648
910,37.45895265002523
911,40.91145489248252
912,44.8500969254514
913,45.80955420102595
914,30.596127924823097
915,35.46617691497124
916,35.91270931167373
917,37.4615641274566
918,40.91145489248252
919,44.636639944531645
920,45.59163042794873
921,30.60938301857577
922,35.49293390527197
923,35.988712969294255
924,37.405625563232725
925,40.837656915110195
926,44.827418569091904
927,45.56095434250225
928,32.21092141649163
929,36.886919145155346
930,37.18994545708085
931,41.756200645815554
932,44.760914824093675
933,49.224743985488246
934,50.22944260814318
935,34.140743556152486
936,39.75418027038212
937,40.48143064342873
938,42.33964224640617
939,45.4008291164252
940,49.011896983727134
941,50.09156098072067
942,34.08204526485714
943,39.680778046724136
944,40.42192109465391
945,42.268991174293326
946,45.391199872003114
947,49.01529294048814
948,50.09503024988275
949,34.105541211018775
950,39.707128135786725
951,40.448751243003926
952,42.32497904170328
953,45.55204159852681
954,49.14416546020606
955,50.25829436799399
956,35.1389022673968
957,40.95031113294412
958,41.574573354788875
959,49.174162481724814
960,55.56911065044144
961,59.62121292573406
962,61.10786277655051
963,41.45777602548276
964,47.35647611298239
965,48.32624943777852
966,50.00049008856119
967,55.41420085976217
968,59.26462846703471
969,60.897505385663074
970,41.19468951157484
971,47.175809027540005
972,48.267056012249384
973,49.92931125167178
974,55.369238092536925
975,59.18522791141377
976,60.88069698053285
977,41.20931138040019
978,47.19144332912086
979,48.290722120571964
980,49.94715027046002
981,55.280275224290385
982,59.08833560380847
983,60.865704219416976
984,41.04777433710844
985,47.7574527716803
986,48.95316858617608
987,50.115222120118915
988,55.628059016193355
989,58.73522556297585
990,42.02775261318124
991,51.0103763486632
992,51.23694277136738
993,55.26548133322527
994,57.970642901016745
995,60.18988940072685
996,65.5143101905311
997,42.07744553034681
998,50.94095000950709
999,51.0563482398004
1000,55.20770911965233
1001,58.020877880708
1002,60.02319922204403
1003,65.50771859634658
1004,42.09987697555468
1005,50.94447695471405
1006,51.0598830208909
1007,55.21152579051096
1008,58.020877880708
1009,60.07962966941977
1010,65.50771859634658
1011,42.08639860788168
1012,50.91663590992528
1013,51.122094945518434
1014,55.20575919518215
1015,58.03328420836203
1016,60.09246875155266
1017,65.84377445113581
1018,43.53001840024658
1019,51.86852898439184
1020,51.357328462285246
1021,60.628075276463846
1022,63.4789544535773
1023,66.0373507206217
1024,73.0457469979114
1025,46.54065370140926
1026,56.6708666918879
1027,56.4463998620507
1028,61.35102997837841
1029,64.65882626581381
1030,67.07184263574139
1031,72.96025137528902
1032,46.43574084928323
1033,56.54676020418331
1034,56.39536131465038
1035,61.35526379902066
1036,64.66429116384914
1037,67.07646491660198
1038,72.96527349664109
1039,46.609301293158914
1040,56.79330067941764
1041,56.62973477874831
1042,61.365495852891875
1043,64.59992509556622
1044,66.94814938211995
1045,72.91120465008014
1046,49.22664787606661
1047,58.771117349908415
1048,58.28703746999707
1049,73.25509389867015
1050,77.41570200635911
1051,80.0865521469269
1052,87.0623379218621
1053,56.387832535641266
1054,68.25678520139114
1055,67.91160210470579
1056,73.40284376527337
1057,77.0236140035467
1058,80.77234971812277
1059,88.81005104886425
1060,56.19738539287959
1061,67.93635963151895
1062,67.75499601939512
1063,73.30481566346616
1064,76.98410065353553
1065,80.75014425485008
1066,88.78566292993459
1067,56.21427955150158
1068,67.94893465247402
1069,67.75379621144292
1070,73.29385723842906
1071,76.82236742884893
1072,80.50672670129808
1073,88.78519659954124
1074,56.97616810292632
1075,69.60992452839041
1076,69.23600181884875
1077,74.1279829020484
1078,78.03150550041092
1079,81.01816361037181
1080,37.07447598605696
1081,46.247797200533434
1082,44.73967175301652
1083,48.7575398267727
1084,51.620198496139096
1085,53.81474824017622
1086,58.237899439884224
1087,37.589186232934885
1088,46.31863874395145
1089,44.809473099934266
1090,48.83166387159574
1091,51.630394033049456
1092,53.77625558777953
1093,58.29758021721044
1094,37.2866463127235
1095,46.3432786788229
1096,44.811026773077614
1097,48.8811319327718
1098,51.630394033049456
1099,53.77625558777953
1100,58.49286886821615
1101,37.49347665815836
1102,46.31790377047041
1103,44.786473116500794
1104,48.85439679345246
1105,51.65326245925156
1106,53.787769685822255
1107,58.606416621275216
1108,39.196441409808656
1109,47.34124907636172
1110,45.847533459448286
1111,53.81181505196675
1112,56.25856095378984
1113,58.87780119828724
1114,63.58118109890637
1115,42.53079738524369
1116,50.300166229414174
1117,49.093724097459855
1118,53.97179594223989
1119,57.30199139036194
1120,60.117216110030895
1121,65.10539293329424
1122,42.26899900441412
1123,50.24762182797006
1124,49.08407370295292
1125,53.975528690912725
1126,57.306843966265674
1127,60.10915233210657
1128,65.27957135438295
1129,42.29578826216802
1130,50.46557470385159
1131,49.262361138968934
1132,54.20215718556266
1133,57.55240912323524
1134,60.04916419713635
1135,65.1101394185843
1136,44.086266517543635
1137,52.07709249454573
1138,50.83361953275011
1139,64.51960070003553
1140,67.23825771280987
1141,71.82700322238396
1142,77.76328082840415
1143,50.01007451086109
1144,60.86244349731791
1145,59.379710712895864
1146,64.98762633654933
1147,69.28391759676896
1148,72.40402906813615
1149,78.0486212177635
1150,49.92898148969334
1151,60.665634689338304
1152,59.284448407966714
1153,64.90068555007961
1154,69.17482558596238
1155,72.292668011527
1156,78.23000088534029
1157,49.99554750959556
1158,60.664558594171965
1159,59.241786537235924
1160,64.89096656058953
1161,69.13968712093758
1162,72.1532010709262
1163,77.91965814632036
1164,50.433098692974575
1165,61.3656502391594
1166,60.01472630020528
1167,65.66195505269313
1168,70.19144698309587
1169,73.07191006443055
1170,35.72127478446496
1171,41.583211497026646
1172,41.98685551202208
1173,43.8996690193493
1174,47.066176567032365
1175,51.436377480035866
1176,53.450351585827946
1177,35.76321680914787
1178,41.642991894457275
1179,42.066693904879536
1180,43.98351132779937
1181,47.13638790650687
1182,51.460174531093905
1183,53.50678405971038
1184,35.76444542891118
1185,41.66519710937668
1186,42.06961826166584
1187,43.98656584219775
1188,47.13638790650687
1189,51.32585144499737
1190,53.50678405971038
1191,35.77986871660278
1192,41.64232954513729
1193,42.046533936991565
1194,43.96245407771513
1195,47.125637953804656
1196,51.33685046231323
1197,53.53465346561521
1198,37.15376697597696
1199,43.158986557752236
1200,42.99060046312313
1201,48.96445554348155
1202,52.11153155304309
1203,56.80074209942558
1204,58.35392788200652
1205,40.45262517918464
1206,46.16610065601469
1207,46.262676247769726
1208,48.32793308173548
1209,51.97251726624191
1210,57.63915705789282
1211,59.15180274043195
1212,40.389998329685355
1213,46.117790587849605
1214,46.23160203288983
1215,48.30834740951473
1216,51.97692626076712
1217,57.756284775429506
1218,59.15588722699455
1219,40.41771898180361
1220,46.31817955415673
1221,46.43247503203341
1222,48.511613786631685
1223,52.160915173481115
1224,57.784211125057
1225,59.16386550850528
1226,41.98713249769395
1227,48.93193914217135
1228,48.84768212474406
1229,58.564004008371356
1230,62.63885183135488
1231,68.24011554728783
1232,70.3021271639383
1233,48.43416764788331
1234,55.7187835696923
1235,56.07569926052003
1236,58.073194980237346
1237,63.39687596676009
1238,69.40069789436096
1239,71.38929818288098
1240,48.263796639919676
1241,55.59755472902821
1242,56.01881259967197
1243,58.02969656823244
1244,63.29692159698264
1245,69.1279208549361
1246,71.3696407081028
1247,48.25634725118772
1248,55.596567074309704
1249,56.01781759379977
1250,58.02099090765
1251,63.179197128198524
1252,69.02713366953492
1253,71.27058488674615
1254,48.9141430947312
1255,56.333384018534275
1256,56.54927374958908
1257,58.22557023482145
1258,63.415392402763715
1259,69.52650192514625
1260,25.805406511926478
1261,30.562338331243826
1262,29.67252897254534
1263,32.43582133524597
1264,34.59206662490146
1265,35.48702443898689
1266,38.28615446741765
1267,25.67719143740605
1268,30.585212155166936
1269,29.63737940066413
1270,32.44483060225667
1271,34.629828080102705
1272,35.45980318120017
1273,38.32783517052446
1274,25.59360156079972
1275,30.55225049035814
1276,29.620320508465237
1277,32.4471016058669
1278,34.629828080102705
1279,35.448330315393434
1280,38.32783517052446
1281,25.58528510226808
1282,30.55622305639688
1283,29.611714751080452
1284,32.43770138938109
1285,34.66107156226371
1286,35.523397642923825
1287,38.443021333741406
1288,26.089357768868396
1289,32.022390713381355
1290,30.70739027423086
1291,36.58793180596076
1292,38.65351262172913
1293,40.17843862228178
1294,42.87354214975343
1295,28.29543791152458
1296,34.01000550887656
1297,32.651552828778755
1298,36.132169277674265
1299,38.833066871131685
1300,40.4467170678803
1301,43.078610170547314
1302,28.155963648925702
1303,33.92621054452654
1304,32.59790583341891
1305,36.088561969118196
1306,38.80540391076781
1307,40.424441574527194
1308,43.06878736637282
1309,28.16279622715177
1310,33.93362680669797
1311,32.605040042203285
1312,36.091613695460964
1313,38.826773999399336
1314,40.37152991743463
1315,42.99781490329189
1316,29.06977337924641
1317,35.435710267561895
1318,33.97281437805957
1319,43.64401422314673
1320,46.16144825726398
1321,48.07555184700839
1322,51.13441563104116
1323,34.27607696184247
1324,41.31308316179574
1325,39.554994567447785
1326,44.143104754039726
1327,46.46842597568314
1328,48.14048979999036
1329,51.710721790871034
1330,34.11820342122136
1331,41.24811508161004
1332,39.52516802195877
1333,44.100681439140395
1334,46.43472913682922
1335,48.12146189279503
1336,51.61183475880524
1337,34.16260432760411
1338,41.26182569251085
1339,39.538319491778566
1340,44.10945138647851
1341,46.28435852632589
1342,48.07324859553796
1343,51.51610005791577
1344,34.51953704220808
1345,41.49878795161561
1346,39.81932623714914
1347,43.89768182908859
1348,46.255627420812836
1349,47.4969776522063
1350,26.147314902020604
1351,30.572094868789538
1352,30.644736505430185
1353,32.41916209355106
1354,34.426820698445766
1355,35.560545864034395
1356,38.113997663114624
1357,26.134528051098428
1358,30.594975763460052
1359,30.62900637598537
1360,32.428166871736586
1361,34.46440683573937
1362,35.56253688441373
